"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"sp|Q3E7X9|RS28A_YEAST	0.22727272727272727	0.2727272727272727	0.13636363636363635	0.3333333333333333	0.12121212121212122	0.18181818181818182	0.24242424242424243	0.16666666666666666	0.13636363636363635	0.21212121212121213	0.2727272727272727	0.13636363636363635	0.3787878787878788	0.06060606060606061	0.06060606060606061	0.25757575757575757	0.30303030303030304	0.10606060606060606	0.22727272727272727	0.30303030303030304	0.13636363636363635	0.25757575757575757	0.16666666666666666	0.2878787878787879	0.13636363636363635	0.2727272727272727	0.22727272727272727	0.25757575757575757	0.16666666666666666	0.2878787878787879	0.3333333333333333	0.045454545454545456	0.19696969696969696	0.3181818181818182	0.19696969696969696	0.13636363636363635	0.3333333333333333	0.15151515151515152	0.16666666666666666"
"gi|77176833|gb|ABA64522.1|	0.2383177570093458	0.19158878504672897	0.25	0.29205607476635514	0.17990654205607476	0.1985981308411215	0.24532710280373832	0.2570093457943925	0.10747663551401869	0.21261682242990654	0.2967289719626168	0.17289719626168223	0.39485981308411217	0.1425233644859813	0.08177570093457943	0.24532710280373832	0.2546728971962617	0.17757009345794392	0.12149532710280374	0.3130841121495327	0.22429906542056074	0.3014018691588785	0.20093457943925233	0.1378504672897196	0.24766355140186916	0.2219626168224299	0.21728971962616822	0.29439252336448596	0.17523364485981308	0.16355140186915887	0.18925233644859812	0.030373831775700934	0.17990654205607476	0.2336448598130841	0.2616822429906542	0.17757009345794392	0.29439252336448596	0.23130841121495327	0.13551401869158877"
"gi|73612170|gb|AAZ78247.1|	0.2417910447761194	0.21492537313432836	0.21194029850746268	0.25970149253731345	0.20597014925373133	0.1701492537313433	0.21194029850746268	0.25970149253731345	0.11044776119402985	0.2298507462686567	0.31044776119402984	0.14029850746268657	0.40298507462686567	0.13134328358208955	0.07164179104477612	0.2537313432835821	0.2507462686567164	0.16417910447761194	0.1373134328358209	0.3194029850746269	0.21492537313432836	0.2865671641791045	0.18507462686567164	0.14328358208955225	0.208955223880597	0.2417910447761194	0.22686567164179106	0.2835820895522388	0.1761194029850746	0.15223880597014924	0.1582089552238806	0.01791044776119403	0.2208955223880597	0.24776119402985075	0.15223880597014924	0.20597014925373133	0.34328358208955223	0.22388059701492538	0.11343283582089553"
"sp|Q9CW03|SMC3_MOUSE	0.21299342105263158	0.2689144736842105	0.14967105263157895	0.29276315789473684	0.21134868421052633	0.15213815789473684	0.2393092105263158	0.27631578947368424	0.08388157894736842	0.20065789473684212	0.32730263157894735	0.109375	0.35773026315789475	0.11677631578947369	0.054276315789473686	0.19983552631578946	0.29851973684210525	0.11677631578947369	0.13733552631578946	0.3560855263157895	0.11842105263157894	0.25	0.15213815789473684	0.24671052631578946	0.13733552631578946	0.2993421052631579	0.1924342105263158	0.24095394736842105	0.13980263157894737	0.2590460526315789	0.21957236842105263	0.06661184210526316	0.23273026315789475	0.20559210526315788	0.24424342105263158	0.1069078947368421	0.3207236842105263	0.15542763157894737	0.1611842105263158"
"sp|Q57872|DCD_METJA	0.23645320197044334	0.1921182266009852	0.21674876847290642	0.2413793103448276	0.2955665024630542	0.18719211822660098	0.20689655172413793	0.33004926108374383	0.15270935960591134	0.11822660098522167	0.3891625615763547	0.09852216748768473	0.35467980295566504	0.1625615763546798	0.08374384236453201	0.16748768472906403	0.270935960591133	0.13793103448275862	0.12807881773399016	0.32019704433497537	0.19704433497536947	0.24630541871921183	0.18226600985221675	0.24630541871921183	0.19704433497536947	0.29064039408866993	0.13793103448275862	0.24630541871921183	0.1625615763546798	0.2660098522167488	0.17733990147783252	0.04926108374384237	0.1724137931034483	0.2413793103448276	0.2561576354679803	0.22167487684729065	0.24630541871921183	0.20689655172413793	0.18226600985221675"
"tr|Q5JFD7|Q5JFD7_THEKO	0.20570264765784113	0.24032586558044808	0.2545824847250509	0.24236252545824846	0.20773930753564154	0.21181262729124237	0.21384928716904278	0.285132382892057	0.13034623217922606	0.17922606924643583	0.31568228105906315	0.19144602851323828	0.3543788187372709	0.16089613034623218	0.06720977596741344	0.1710794297352342	0.31568228105906315	0.17515274949083504	0.1364562118126273	0.2769857433808554	0.23828920570264767	0.31160896130346233	0.15885947046843177	0.21792260692464357	0.23421588594704684	0.2729124236252546	0.17311608961303462	0.27494908350305497	0.12627291242362526	0.2505091649694501	0.18737270875763748	0.03665987780040733	0.20977596741344195	0.2525458248472505	0.22606924643584522	0.17515274949083504	0.3360488798370672	0.1975560081466395	0.109979633401222"
"tr|Q5JFG7|Q5JFG7_THEKO	0.23116883116883116	0.18961038961038962	0.23376623376623376	0.23116883116883116	0.2597402597402597	0.16623376623376623	0.2077922077922078	0.33506493506493507	0.07532467532467532	0.18701298701298702	0.3012987012987013	0.17402597402597403	0.3194805194805195	0.19220779220779222	0.07792207792207792	0.2649350649350649	0.23896103896103896	0.16363636363636364	0.15064935064935064	0.2857142857142857	0.22597402597402597	0.24675324675324675	0.23376623376623376	0.14805194805194805	0.24935064935064935	0.22597402597402597	0.21558441558441557	0.24935064935064935	0.21038961038961038	0.17142857142857143	0.18181818181818182	0.02077922077922078	0.17142857142857143	0.2727272727272727	0.17662337662337663	0.2	0.2727272727272727	0.22337662337662337	0.14805194805194805"
"gi|557948974|gb|EST03466.1|	0.27400468384074944	0.2107728337236534	0.2224824355971897	0.25995316159250587	0.22014051522248243	0.1686182669789227	0.2388758782201405	0.2927400468384075	0.09601873536299765	0.20843091334894615	0.3044496487119438	0.16627634660421545	0.37236533957845436	0.11241217798594848	0.05620608899297424	0.2388758782201405	0.25526932084309134	0.17798594847775176	0.16627634660421545	0.2997658079625293	0.18501170960187355	0.3114754098360656	0.18266978922716628	0.1522248243559719	0.20843091334894615	0.26229508196721313	0.23653395784543327	0.3231850117096019	0.16627634660421545	0.1686182669789227	0.16393442622950818	0.02810304449648712	0.2459016393442623	0.2224824355971897	0.26697892271662765	0.17096018735362997	0.3161592505854801	0.18032786885245902	0.1686182669789227"
"sp|Q5X762|CH60_LEGPA	0.2340036563071298	0.20109689213893966	0.2376599634369287	0.35283363802559414	0.1590493601462523	0.12614259597806216	0.3126142595978062	0.22486288848263253	0.0603290676416819	0.20658135283363802	0.26508226691042047	0.19195612431444242	0.42778793418647165	0.09506398537477148	0.054844606946983544	0.23217550274223034	0.21755027422303475	0.22120658135283364	0.12979890310786105	0.3126142595978062	0.21023765996343693	0.2961608775137112	0.19378427787934185	0.14625228519195613	0.2449725776965265	0.21206581352833637	0.21937842778793418	0.3053016453382084	0.1736745886654479	0.1663619744058501	0.16453382084095064	0.04021937842778794	0.20109689213893966	0.2230347349177331	0.24862888482632542	0.1316270566727605	0.30895795246800734	0.1846435100548446	0.12614259597806216"
"tr|Q5XIM7|Q5XIM7_RAT	0.2224	0.2256	0.2	0.2256	0.2576	0.1776	0.184	0.3056	0.1168	0.1872	0.3088	0.152	0.3536	0.1488	0.0496	0.2096	0.28	0.1328	0.1456	0.3184	0.184	0.272	0.1728	0.2256	0.1856	0.2752	0.1984	0.2672	0.1424	0.256	0.192	0.0384	0.2112	0.2688	0.216	0.1168	0.2944	0.2	0.1536"
"gi|45549367|gb|AAS67616.1|	0.2300578034682081	0.1907514450867052	0.24393063583815028	0.29826589595375724	0.18959537572254334	0.21734104046242775	0.2508670520231214	0.27398843930635836	0.130635838150289	0.19421965317919074	0.28670520231213875	0.17572254335260115	0.3861271676300578	0.12023121387283237	0.08786127167630058	0.21502890173410405	0.24277456647398843	0.19421965317919074	0.12716763005780346	0.31445086705202313	0.19190751445086704	0.28670520231213875	0.19653179190751446	0.1791907514450867	0.23121387283236994	0.23121387283236994	0.20809248554913296	0.29132947976878615	0.16416184971098266	0.2115606936416185	0.17572254335260115	0.03236994219653179	0.18728323699421964	0.24393063583815028	0.24508670520231213	0.16416184971098266	0.27976878612716766	0.1976878612716763	0.14104046242774568"
"sp|Q74JU6|EFTU_LACJO	0.2481012658227848	0.20506329113924052	0.20759493670886076	0.33164556962025316	0.21265822784810126	0.1569620253164557	0.25063291139240507	0.26329113924050634	0.10632911392405063	0.21012658227848102	0.3240506329113924	0.11392405063291139	0.3620253164556962	0.11645569620253164	0.07088607594936709	0.22278481012658227	0.2708860759493671	0.14177215189873418	0.18734177215189873	0.2759493670886076	0.20253164556962025	0.2936708860759494	0.17468354430379746	0.17721518987341772	0.17974683544303796	0.2582278481012658	0.22531645569620254	0.2936708860759494	0.14430379746835442	0.20759493670886076	0.1468354430379747	0.05063291139240506	0.25569620253164554	0.2582278481012658	0.24556962025316456	0.1620253164556962	0.28860759493670884	0.22278481012658227	0.16455696202531644"
"sp|Q74K78|ENO1_LACJO	0.2691415313225058	0.18561484918793503	0.24129930394431554	0.271461716937355	0.24361948955916474	0.1531322505800464	0.20417633410672853	0.27842227378190254	0.10440835266821345	0.2111368909512761	0.29930394431554525	0.1554524361948956	0.3874709976798144	0.12761020881670534	0.07888631090487239	0.26218097447795824	0.2296983758700696	0.18329466357308585	0.15081206496519722	0.308584686774942	0.20649651972157773	0.33410672853828305	0.16705336426914152	0.15777262180974477	0.22505800464037123	0.2296983758700696	0.23897911832946636	0.33178654292343385	0.1554524361948956	0.16937354988399073	0.14849187935034802	0.027842227378190254	0.23665893271461716	0.2505800464037123	0.25754060324825984	0.16473317865429235	0.308584686774942	0.19953596287703015	0.14617169373549885"
"sp|Q75NZ0|SIR_PEA	0.23391812865497075	0.1915204678362573	0.24561403508771928	0.2324561403508772	0.23684210526315788	0.1783625730994152	0.18859649122807018	0.3128654970760234	0.0847953216374269	0.17690058479532164	0.2953216374269006	0.16812865497076024	0.32894736842105265	0.14619883040935672	0.07017543859649122	0.2236842105263158	0.24853801169590642	0.17690058479532164	0.1739766081871345	0.26608187134502925	0.20906432748538012	0.2807017543859649	0.18128654970760233	0.1915204678362573	0.2324561403508772	0.2309941520467836	0.21198830409356725	0.26608187134502925	0.1608187134502924	0.21198830409356725	0.19005847953216373	0.038011695906432746	0.16228070175438597	0.23830409356725146	0.25292397660818716	0.16228070175438597	0.24853801169590642	0.2134502923976608	0.17690058479532164"
"sp|Q7JXV9|VPS25_DROME	0.19653179190751446	0.23121387283236994	0.23121387283236994	0.1907514450867052	0.2832369942196532	0.15028901734104047	0.1676300578034682	0.32947976878612717	0.08092485549132948	0.1791907514450867	0.35260115606936415	0.12138728323699421	0.35260115606936415	0.15606936416184972	0.06936416184971098	0.24277456647398843	0.2658959537572254	0.16184971098265896	0.14450867052023122	0.32947976878612717	0.1791907514450867	0.2774566473988439	0.17341040462427745	0.21965317919075145	0.2023121387283237	0.27167630057803466	0.1907514450867052	0.2543352601156069	0.13872832369942195	0.2543352601156069	0.12138728323699421	0.017341040462427744	0.23699421965317918	0.2543352601156069	0.2023121387283237	0.12138728323699421	0.2832369942196532	0.24277456647398843	0.14450867052023122"
"sp|Q7L0Y3|MRRP1_HUMAN	0.19154228855721392	0.2512437810945274	0.20398009950248755	0.24875621890547264	0.21144278606965175	0.17661691542288557	0.25870646766169153	0.2462686567164179	0.10696517412935323	0.14925373134328357	0.35572139303482586	0.09950248756218906	0.3383084577114428	0.1517412935323383	0.07213930348258707	0.1865671641791045	0.2960199004975124	0.12935323383084577	0.11940298507462686	0.3283582089552239	0.16169154228855723	0.2263681592039801	0.18407960199004975	0.2512437810945274	0.1691542288557214	0.2860696517412935	0.16169154228855723	0.19154228855721392	0.15920398009950248	0.27611940298507465	0.21641791044776118	0.0472636815920398	0.16169154228855723	0.24875621890547264	0.19651741293532338	0.13681592039800994	0.27860696517412936	0.18407960199004975	0.16417910447761194"
"tr|Q7LX99|Q7LX99_SULSO	0.2175732217573222	0.22873082287308227	0.20920502092050208	0.19665271966527198	0.2859135285913529	0.18688981868898186	0.14504881450488144	0.3486750348675035	0.10460251046025104	0.17294281729428174	0.33751743375174337	0.14225941422594143	0.32217573221757323	0.16596931659693165	0.07391910739191074	0.21896792189679218	0.27475592747559274	0.13807531380753138	0.15202231520223153	0.2859135285913529	0.20223152022315202	0.26638772663877264	0.18270571827057183	0.21199442119944212	0.20362622036262204	0.27615062761506276	0.18410041841004185	0.2594142259414226	0.14225941422594143	0.2524407252440725	0.16178521617852162	0.03347280334728033	0.19804741980474197	0.23570432357043236	0.2384937238493724	0.18828451882845187	0.30962343096234307	0.199442119944212	0.13668061366806136"
"tr|Q7YQK6|Q7YQK6_ORNAN	0.16012084592145015	0.2326283987915408	0.2628398791540785	0.283987915407855	0.2175226586102719	0.21450151057401812	0.2537764350453172	0.2537764350453172	0.14803625377643503	0.13897280966767372	0.34441087613293053	0.18126888217522658	0.39274924471299094	0.1510574018126888	0.08157099697885196	0.17220543806646527	0.27492447129909364	0.20241691842900303	0.12084592145015106	0.3202416918429003	0.22356495468277945	0.2930513595166163	0.1540785498489426	0.2084592145015106	0.2598187311178248	0.26586102719033233	0.15709969788519637	0.27794561933534745	0.13293051359516617	0.229607250755287	0.18429003021148035	0.03323262839879154	0.14803625377643503	0.21450151057401812	0.24773413897280966	0.21148036253776434	0.29003021148036257	0.22054380664652568	0.1027190332326284"
"gi|32440997|gb|AAP81756.1|	0.23732718894009217	0.20046082949308755	0.23963133640552994	0.26497695852534564	0.20967741935483872	0.18663594470046083	0.23271889400921658	0.2764976958525346	0.10599078341013825	0.21658986175115208	0.28110599078341014	0.18202764976958524	0.3640552995391705	0.14285714285714285	0.06451612903225806	0.2350230414746544	0.2488479262672811	0.1728110599078341	0.1359447004608295	0.2880184331797235	0.21889400921658986	0.3271889400921659	0.16359447004608296	0.16129032258064516	0.22580645161290322	0.23732718894009217	0.21428571428571427	0.30184331797235026	0.1382488479262673	0.18663594470046083	0.17050691244239632	0.02304147465437788	0.17050691244239632	0.23732718894009217	0.2465437788018433	0.1728110599078341	0.29723502304147464	0.2073732718894009	0.14055299539170507"
"gi|49181902|gb|AAT57278.1|	0.23723723723723725	0.2012012012012012	0.22522522522522523	0.3003003003003003	0.1981981981981982	0.14114114114114115	0.24324324324324326	0.2552552552552553	0.08408408408408409	0.1891891891891892	0.3333333333333333	0.13513513513513514	0.43843843843843844	0.11411411411411411	0.042042042042042045	0.24324324324324326	0.23723723723723725	0.17717717717717718	0.12612612612612611	0.3123123123123123	0.24024024024024024	0.3033033033033033	0.17717717717717718	0.13213213213213212	0.23123123123123124	0.23723723723723725	0.2072072072072072	0.3063063063063063	0.16816816816816818	0.14114114114114115	0.15015015015015015	0.024024024024024024	0.2042042042042042	0.21621621621621623	0.25225225225225223	0.2042042042042042	0.3183183183183183	0.2072072072072072	0.12012012012012012"
"sp|Q88YH3|ENO1_LACPL	0.26303854875283444	0.20634920634920634	0.21768707482993196	0.272108843537415	0.2222222222222222	0.15419501133786848	0.2199546485260771	0.2698412698412698	0.09750566893424037	0.1927437641723356	0.3129251700680272	0.1473922902494331	0.3832199546485261	0.12698412698412698	0.09977324263038549	0.26303854875283444	0.24263038548752835	0.17233560090702948	0.1564625850340136	0.30385487528344673	0.20634920634920634	0.31519274376417233	0.1927437641723356	0.15192743764172337	0.21541950113378686	0.24489795918367346	0.23356009070294784	0.3197278911564626	0.17913832199546487	0.1655328798185941	0.15873015873015872	0.024943310657596373	0.24263038548752835	0.24036281179138322	0.2585034013605442	0.19047619047619047	0.3219954648526077	0.18594104308390022	0.1473922902494331"
"sp|Q8DQX8|PGK_STRR6	0.24937027707808565	0.18639798488664988	0.24433249370277077	0.27204030226700254	0.2216624685138539	0.14609571788413098	0.23929471032745592	0.2795969773299748	0.08312342569269521	0.1964735516372796	0.2795969773299748	0.16624685138539042	0.3778337531486146	0.11838790931989925	0.07808564231738035	0.2619647355163728	0.21914357682619648	0.20654911838790932	0.1385390428211587	0.29219143576826195	0.2040302267002519	0.33753148614609574	0.19143576826196473	0.1309823677581864	0.24433249370277077	0.20151133501259447	0.24433249370277077	0.3350125944584383	0.17884130982367757	0.14357682619647355	0.16876574307304787	0.04030226700251889	0.2216624685138539	0.21158690176322417	0.2619647355163728	0.16120906801007556	0.33249370277078083	0.16120906801007556	0.10327455919395466"
"sp|Q8G6W1|DNAK_BIFLO	0.2304	0.1776	0.2112	0.3408	0.1968	0.1296	0.24	0.2368	0.08	0.2352	0.2752	0.1232	0.3488	0.1232	0.0432	0.248	0.208	0.1712	0.1664	0.296	0.176	0.3216	0.168	0.136	0.2016	0.1968	0.2208	0.3296	0.1568	0.1472	0.1376	0.0592	0.2192	0.2176	0.24	0.1824	0.3024	0.1968	0.1056"
"gi|25989631|gb|AAN28926.1|	0.2847222222222222	0.19675925925925927	0.23148148148148148	0.28703703703703703	0.2037037037037037	0.1712962962962963	0.22453703703703703	0.26851851851851855	0.10185185185185185	0.24537037037037038	0.2777777777777778	0.17824074074074073	0.38657407407407407	0.12731481481481483	0.08101851851851852	0.2986111111111111	0.2337962962962963	0.18981481481481483	0.13194444444444445	0.30787037037037035	0.20601851851851852	0.33101851851851855	0.19444444444444445	0.1412037037037037	0.23148148148148148	0.22453703703703703	0.2662037037037037	0.3333333333333333	0.18287037037037038	0.1527777777777778	0.18055555555555555	0.027777777777777776	0.2037037037037037	0.2361111111111111	0.2638888888888889	0.14814814814814814	0.35648148148148145	0.1736111111111111	0.125"
"gi|424714947|ref|YP_007015662.1|	0.2281021897810219	0.21715328467153286	0.22445255474452555	0.30656934306569344	0.18248175182481752	0.14963503649635038	0.24452554744525548	0.23722627737226276	0.09124087591240876	0.20255474452554745	0.2791970802919708	0.16970802919708028	0.3905109489051095	0.10948905109489052	0.058394160583941604	0.21897810218978103	0.23722627737226276	0.20437956204379562	0.14416058394160583	0.28284671532846717	0.21715328467153286	0.3266423357664234	0.14416058394160583	0.14051094890510948	0.22627737226277372	0.22262773722627738	0.21897810218978103	0.33211678832116787	0.12773722627737227	0.15693430656934307	0.15693430656934307	0.0364963503649635	0.21532846715328466	0.23905109489051096	0.2208029197080292	0.1478102189781022	0.3302919708029197	0.16970802919708028	0.11496350364963503"
"sp|Q8N3Y7|RDHE2_HUMAN	0.16883116883116883	0.17532467532467533	0.2857142857142857	0.262987012987013	0.17207792207792208	0.22077922077922077	0.2435064935064935	0.237012987012987	0.15584415584415584	0.12987012987012986	0.2922077922077922	0.16883116883116883	0.30844155844155846	0.1525974025974026	0.1396103896103896	0.16558441558441558	0.25	0.21103896103896103	0.1038961038961039	0.2597402597402597	0.2012987012987013	0.23376623376623376	0.2012987012987013	0.19805194805194806	0.2564935064935065	0.20454545454545456	0.16558441558441558	0.2435064935064935	0.17207792207792208	0.22727272727272727	0.16558441558441558	0.022727272727272728	0.1525974025974026	0.25	0.22402597402597402	0.1590909090909091	0.2435064935064935	0.24025974025974026	0.10064935064935066"
"sp|Q8R010|AIMP2_MOUSE	0.22570532915360503	0.20376175548589343	0.23197492163009403	0.2601880877742947	0.22884012539184953	0.18495297805642633	0.21316614420062696	0.3072100313479624	0.10658307210031348	0.1786833855799373	0.3322884012539185	0.12852664576802508	0.4231974921630094	0.10031347962382445	0.06896551724137931	0.23510971786833856	0.26332288401253917	0.1724137931034483	0.12852664576802508	0.31347962382445144	0.21003134796238246	0.2946708463949843	0.15673981191222572	0.15673981191222572	0.20689655172413793	0.25391849529780564	0.20689655172413793	0.29780564263322884	0.12225705329153605	0.19122257053291536	0.15987460815047022	0.018808777429467086	0.15673981191222572	0.26332288401253917	0.25705329153605017	0.16300940438871472	0.2727272727272727	0.2225705329153605	0.15673981191222572"
"gi|19338968|gb|AAL86900.1|AF479030_1	0.21100917431192662	0.21467889908256882	0.22935779816513763	0.3577981651376147	0.181651376146789	0.13761467889908258	0.28807339449541286	0.24036697247706423	0.07889908256880734	0.20733944954128442	0.29908256880733947	0.163302752293578	0.42201834862385323	0.11743119266055047	0.062385321100917435	0.21651376146788992	0.24954128440366974	0.1944954128440367	0.11376146788990826	0.326605504587156	0.21284403669724772	0.27339449541284405	0.1853211009174312	0.163302752293578	0.22752293577981653	0.23486238532110093	0.1944954128440367	0.28073394495412846	0.1779816513761468	0.1706422018348624	0.1651376146788991	0.06605504587155964	0.1908256880733945	0.23302752293577983	0.26238532110091745	0.13027522935779817	0.3284403669724771	0.1926605504587156	0.09724770642201835"
"sp|Q8X1T3|PYC_PICAN	0.22061328790459966	0.24361158432708688	0.217206132879046	0.25894378194207834	0.22657580919931858	0.18739352640545145	0.21635434412265758	0.3049403747870528	0.10391822827938671	0.19591141396933562	0.3262350936967632	0.1635434412265758	0.3798977853492334	0.15587734241908008	0.07410562180579217	0.21890971039182283	0.29131175468483816	0.1643952299829642	0.12947189097103917	0.3534923339011925	0.18228279386712096	0.2768313458262351	0.17802385008517888	0.1848381601362862	0.21379897785349233	0.27597955706984667	0.19846678023850084	0.28109028960817717	0.1465076660988075	0.21635434412265758	0.1695059625212947	0.020442930153321975	0.21124361158432708	0.25468483816013626	0.21890971039182283	0.17291311754684838	0.3270868824531516	0.19761499148211242	0.13713798977853492"
"gi|30995493|gb|AAP42760.1|	0.2433234421364985	0.17507418397626112	0.2314540059347181	0.2789317507418398	0.20771513353115728	0.17804154302670624	0.2344213649851632	0.27002967359050445	0.10385756676557864	0.228486646884273	0.28486646884273	0.1632047477744807	0.3857566765578635	0.14540059347181009	0.07418397626112759	0.2789317507418398	0.2166172106824926	0.1661721068249258	0.1572700296735905	0.3026706231454006	0.228486646884273	0.27299703264094954	0.22551928783382788	0.13649851632047477	0.2344213649851632	0.21364985163204747	0.22255192878338279	0.2997032640949555	0.20474777448071216	0.1572700296735905	0.18397626112759644	0.020771513353115726	0.17507418397626112	0.22551928783382788	0.23738872403560832	0.20771513353115728	0.29376854599406527	0.228486646884273	0.12462908011869436"
"gi|13361170|dbj|BAB35128.1|	0.1863013698630137	0.1780821917808219	0.29041095890410956	0.2465753424657534	0.2684931506849315	0.15342465753424658	0.19726027397260273	0.31232876712328766	0.09315068493150686	0.1780821917808219	0.3178082191780822	0.16712328767123288	0.3780821917808219	0.13424657534246576	0.057534246575342465	0.21643835616438356	0.23013698630136986	0.2273972602739726	0.16712328767123288	0.2465753424657534	0.26575342465753427	0.3232876712328767	0.1643835616438356	0.14246575342465753	0.273972602739726	0.21095890410958903	0.18082191780821918	0.34794520547945207	0.13424657534246576	0.1726027397260274	0.11232876712328767	0.01643835616438356	0.19726027397260273	0.21643835616438356	0.2602739726027397	0.1780821917808219	0.25205479452054796	0.2410958904109589	0.11232876712328767"
"sp|Q92211|G3P_CANAW	0.218562874251497	0.18263473053892215	0.2215568862275449	0.25748502994011974	0.23353293413173654	0.17365269461077845	0.20958083832335328	0.2904191616766467	0.11077844311377245	0.2155688622754491	0.2994011976047904	0.15868263473053892	0.40119760479041916	0.1497005988023952	0.059880239520958084	0.2634730538922156	0.2155688622754491	0.17065868263473055	0.15269461077844312	0.3263473053892216	0.2245508982035928	0.2694610778443114	0.20059880239520958	0.1377245508982036	0.23652694610778444	0.2215568862275449	0.19161676646706588	0.3023952095808383	0.19161676646706588	0.1467065868263473	0.18562874251497005	0.017964071856287425	0.17964071856287425	0.2155688622754491	0.2155688622754491	0.2215568862275449	0.2994011976047904	0.2245508982035928	0.10179640718562874"
"gi|254568386|ref|XP_002491303.1|	0.2165991902834008	0.20242914979757085	0.23178137651821862	0.25809716599190285	0.25708502024291496	0.145748987854251	0.19230769230769232	0.3168016194331984	0.07591093117408906	0.18421052631578946	0.3107287449392713	0.15384615384615385	0.3532388663967611	0.15587044534412955	0.07489878542510121	0.24392712550607287	0.23987854251012145	0.18218623481781376	0.14676113360323886	0.30870445344129555	0.20040485829959515	0.2773279352226721	0.18319838056680163	0.1720647773279352	0.23178137651821862	0.23279352226720648	0.19433198380566802	0.28036437246963564	0.16194331983805668	0.19331983805668015	0.1680161943319838	0.030364372469635626	0.19230769230769232	0.2408906882591093	0.24595141700404857	0.1811740890688259	0.28036437246963564	0.21963562753036436	0.13866396761133604"
"sp|Q93VT9|RL101_ARATH	0.2237442922374429	0.2146118721461187	0.2648401826484018	0.3150684931506849	0.1232876712328767	0.2557077625570776	0.2876712328767123	0.2237442922374429	0.136986301369863	0.2054794520547945	0.2420091324200913	0.2511415525114155	0.3470319634703196	0.182648401826484	0.0821917808219178	0.228310502283105	0.2968036529680365	0.1643835616438356	0.1278538812785388	0.3378995433789954	0.1917808219178082	0.1780821917808219	0.2968036529680365	0.2054794520547945	0.2191780821917808	0.273972602739726	0.2374429223744292	0.2100456621004566	0.2100456621004566	0.2922374429223744	0.3287671232876712	0.0273972602739726	0.1004566210045662	0.2602739726027397	0.2557077625570776	0.1552511415525114	0.3333333333333333	0.2420091324200913	0.1050228310502283"
"gi|40805818|gb|AAP02959.2|	0.2217741935483871	0.2056451612903226	0.2056451612903226	0.2620967741935484	0.2056451612903226	0.1935483870967742	0.20161290322580644	0.28225806451612906	0.10080645161290322	0.22983870967741934	0.2701612903225806	0.14112903225806453	0.3387096774193548	0.12903225806451613	0.0967741935483871	0.24596774193548387	0.2217741935483871	0.17338709677419356	0.13306451612903225	0.2862903225806452	0.1814516129032258	0.3467741935483871	0.14516129032258066	0.15725806451612903	0.1935483870967742	0.21774193548387097	0.23387096774193547	0.35080645161290325	0.125	0.1774193548387097	0.14919354838709678	0.036290322580645164	0.17338709677419356	0.22983870967741934	0.2217741935483871	0.14112903225806453	0.31451612903225806	0.1814516129032258	0.11290322580645161"
"UPI0000051AA3	0.23952095808383234	0.2245508982035928	0.19161676646706588	0.26646706586826346	0.20658682634730538	0.16467065868263472	0.2245508982035928	0.26047904191616766	0.10479041916167664	0.20958083832335328	0.3143712574850299	0.1377245508982036	0.40718562874251496	0.11676646706586827	0.06287425149700598	0.26047904191616766	0.25149700598802394	0.15269461077844312	0.16167664670658682	0.3203592814371258	0.20359281437125748	0.2844311377245509	0.18263473053892215	0.1407185628742515	0.20658682634730538	0.24550898203592814	0.2245508982035928	0.2904191616766467	0.17664670658682635	0.1467065868263473	0.16467065868263472	0.017964071856287425	0.2275449101796407	0.23053892215568864	0.16467065868263472	0.20658682634730538	0.3502994011976048	0.20059880239520958	0.11377245508982035"
