"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"sp|Q3UQN2|FCHO2_MOUSE	0.32509270704573545	0.411619283065513	0.26328800988875156	0.4400494437577256	0.29913473423980225	0.26081582200247216	0.5574783683559951	0.1903584672435105	0.25216316440049447	0.5364647713226205	0.17552533992583436	0.28800988875154515	0.6180469715698393	0.276885043263288	0.10506798516687266	0.43016069221260816	0.315203955500618	0.25463535228677375	0.3868974042027194	0.2311495673671199	0.38195302843016077	0.4227441285537701	0.3621755253399258	0.2150803461063041	0.2880098887515451	0.3695920889987639	0.342398022249691	0.34857849196538937	0.4363411619283066	0.21508034610630405	0.11495673671199011	0.765142150803461	0.11990111248454882	0.4215080346106304	0.2583436341161928	0.3201483312731768	0.3720642768850433	0.32509270704573545	0.30284301606922126"
"sp|Q78KK3|S22AI_MOUSE	0.13793103448275862	0.41625615763546797	0.44581280788177335	0.32019704433497537	0.30295566502463056	0.37684729064039413	0.45320197044334976	0.1724137931034483	0.37438423645320196	0.30295566502463056	0.2315270935960591	0.46551724137931033	0.42857142857142855	0.43596059113300495	0.13546798029556645	0.21921182266009853	0.3374384236453202	0.4433497536945813	0.21428571428571427	0.21428571428571427	0.5714285714285714	0.4236453201970443	0.3842364532019704	0.19211822660098532	0.46551724137931033	0.3866995073891626	0.14778325123152714	0.3522167487684729	0.45566502463054187	0.19211822660098526	0.05665024630541872	0.9088669950738916	0.034482758620689724	0.4458128078817734	0.30295566502463056	0.2512315270935961	0.5960591133004927	0.13793103448275862	0.2660098522167487"
"sp|Q6NVG1|LPCT4_MOUSE	0.2538167938931298	0.3969465648854962	0.3492366412213741	0.3511450381679389	0.30916030534351147	0.3396946564885497	0.5190839694656488	0.15839694656488548	0.3225190839694657	0.3969465648854962	0.24045801526717558	0.36259541984732824	0.5267175572519084	0.3568702290076336	0.11641221374045801	0.366412213740458	0.3015267175572519	0.33206106870229013	0.3110687022900763	0.21564885496183206	0.4732824427480916	0.41412213740458015	0.383587786259542	0.20229007633587787	0.36259541984732824	0.366412213740458	0.27099236641221375	0.3148854961832061	0.48282442748091603	0.2022900763358778	0.09351145038167939	0.8282442748091603	0.0782442748091603	0.4637404580152672	0.2480916030534351	0.28816793893129766	0.5076335877862596	0.2538167938931298	0.23854961832061067"
"sp|Q8K273|EMC5_MOUSE	0.2824427480916031	0.3969465648854962	0.32061068702290074	0.366412213740458	0.3435114503816794	0.29007633587786263	0.5419847328244275	0.17557251908396945	0.2824427480916031	0.40458015267175573	0.25190839694656486	0.3435114503816794	0.5190839694656488	0.366412213740458	0.11450381679389315	0.37404580152671757	0.31297709923664124	0.31297709923664113	0.33587786259541985	0.183206106870229	0.48091603053435117	0.40458015267175573	0.31297709923664124	0.282442748091603	0.3435114503816794	0.33587786259541985	0.32061068702290074	0.366412213740458	0.3511450381679389	0.28244274809160314	0.12213740458015267	0.7786259541984732	0.0992366412213741	0.46564885496183206	0.25190839694656486	0.2824427480916031	0.44274809160305345	0.2824427480916031	0.2748091603053434"
"sp|P43553|ALR2_YEAST	0.34265734265734266	0.3939393939393939	0.26340326340326337	0.4592074592074592	0.29836829836829837	0.24242424242424243	0.5990675990675991	0.16666666666666666	0.23426573426573424	0.4988344988344988	0.20279720279720279	0.29836829836829837	0.6118881118881119	0.28088578088578087	0.10722610722610726	0.4370629370629371	0.3076923076923077	0.2552447552447552	0.4020979020979021	0.2097902097902098	0.3881118881118881	0.40442890442890445	0.34265734265734266	0.2529137529137529	0.29836829836829837	0.3344988344988345	0.36713286713286714	0.3578088578088578	0.38927738927738925	0.2529137529137529	0.11771561771561771	0.7552447552447552	0.12703962703962712	0.4149184149184149	0.26223776223776224	0.3228438228438229	0.34965034965034963	0.34265734265734266	0.30769230769230776"
"sp|Q00539|NAM8_YEAST	0.3135755258126195	0.4149139579349904	0.2715105162523901	0.5181644359464627	0.23518164435946462	0.24665391969407272	0.615678776290631	0.14722753346080306	0.237093690248566	0.5124282982791587	0.17973231357552583	0.3078393881453155	0.6233269598470363	0.27915869980879543	0.09751434034416823	0.40344168260038243	0.33460803059273425	0.26195028680688337	0.3154875717017208	0.3078393881453155	0.3766730401529637	0.4091778202676864	0.3938814531548757	0.19694072657743794	0.3078393881453155	0.367112810707457	0.3250478011472276	0.35564053537284895	0.4474187380497132	0.19694072657743789	0.06309751434034416	0.8814531548757171	0.055449330783938766	0.3422562141491396	0.25430210325047803	0.4034416826003823	0.37667304015296366	0.3135755258126195	0.30975143403441685"
"sp|Q07824|TPO1_YEAST	0.19112627986348124	0.4180887372013652	0.3907849829351536	0.3191126279863481	0.3242320819112628	0.3566552901023891	0.46928327645051193	0.189419795221843	0.3412969283276451	0.3293515358361775	0.2354948805460751	0.4351535836177474	0.4453924914675768	0.3771331058020478	0.17747440273037535	0.310580204778157	0.31399317406143346	0.3754266211604096	0.21843003412969283	0.22696245733788395	0.5546075085324231	0.4061433447098976	0.3412969283276451	0.25255972696245726	0.4351535836177474	0.35494880546075086	0.20989761092150178	0.3293515358361775	0.4180887372013652	0.2525597269624573	0.06996587030716724	0.8549488054607508	0.07508532423208192	0.3822525597269625	0.35665529010238906	0.26109215017064846	0.537542662116041	0.19112627986348124	0.2713310580204778"
"sp|P32585|MED18_YEAST	0.3289902280130293	0.3517915309446254	0.31921824104234536	0.4755700325732899	0.22149837133550487	0.30293159609120524	0.5537459283387622	0.15309446254071662	0.29315960912052114	0.5146579804560261	0.13355048859934854	0.3517915309446254	0.5993485342019544	0.2671009771986971	0.13355048859934848	0.4201954397394137	0.2703583061889251	0.30944625407166126	0.34527687296416937	0.254071661237785	0.40065146579804567	0.3745928338762215	0.42671009771986973	0.19869706840390883	0.3517915309446254	0.30618892508143325	0.3420195439739414	0.32247557003257327	0.4788273615635179	0.19869706840390888	0.0781758957654723	0.8078175895765473	0.1140065146579804	0.3517915309446254	0.28338762214983715	0.3648208469055375	0.3745928338762215	0.3289902280130293	0.29641693811074926"
"sp|P00724|INV2_YEAST	0.3082706766917293	0.40037593984962405	0.2913533834586466	0.4567669172932331	0.2236842105263158	0.319548872180451	0.575187969924812	0.13533834586466165	0.2894736842105263	0.49624060150375937	0.15413533834586465	0.34962406015037595	0.5789473684210527	0.2781954887218045	0.14285714285714285	0.42293233082706766	0.3157894736842105	0.2612781954887219	0.3157894736842105	0.2631578947368421	0.4210526315789474	0.39849624060150374	0.3383458646616541	0.2631578947368421	0.34962406015037595	0.33458646616541354	0.3157894736842105	0.3458646616541353	0.39097744360902253	0.26315789473684215	0.07330827067669173	0.8101503759398496	0.11654135338345861	0.3308270676691729	0.32894736842105265	0.34022556390977443	0.39285714285714285	0.3082706766917293	0.2988721804511279"
"sp|Q05998|THI7_YEAST	0.19732441471571907	0.42642140468227424	0.3762541806020067	0.38127090301003347	0.27591973244147155	0.34280936454849503	0.5100334448160535	0.18227424749163879	0.3076923076923077	0.3745819397993311	0.19732441471571907	0.4280936454849499	0.4816053511705686	0.31270903010033446	0.20568561872909696	0.30267558528428096	0.35618729096989965	0.3411371237458194	0.2525083612040134	0.22909698996655517	0.5183946488294315	0.4080267558528428	0.3093645484949833	0.28260869565217395	0.4280936454849498	0.35451505016722407	0.21739130434782616	0.3528428093645485	0.36454849498327757	0.28260869565217395	0.06688963210702341	0.862876254180602	0.07023411371237465	0.3177257525083612	0.3879598662207358	0.294314381270903	0.49665551839464883	0.19732441471571907	0.3060200668896321"
"sp|P31381|FUN26_YEAST	0.2514506769825919	0.34622823984526113	0.40232108317214693	0.3965183752417795	0.26692456479690524	0.3365570599613152	0.49709864603481624	0.18181818181818182	0.32108317214700194	0.41005802707930367	0.15860735009671179	0.4313346228239845	0.5009671179883946	0.31334622823984526	0.1856866537717602	0.3288201160541586	0.28433268858800775	0.38684719535783363	0.29980657640232106	0.2011605415860735	0.4990328820116055	0.35589941972920697	0.3945841392649903	0.24951644100580278	0.43133462282398455	0.29980657640232106	0.26885880077369445	0.31721470019342357	0.4332688588007737	0.24951644100580272	0.0735009671179884	0.816247582205029	0.11025145067698261	0.3617021276595745	0.3655705996131528	0.27272727272727276	0.47195357833655704	0.2514506769825919	0.2765957446808511"
"sp|Q04067|EIF3G_YEAST	0.38686131386861317	0.35766423357664234	0.25547445255474444	0.42700729927007297	0.35766423357664234	0.21532846715328469	0.5912408759124088	0.20437956204379562	0.20437956204379557	0.4854014598540146	0.23722627737226276	0.2773722627737226	0.6313868613138686	0.2773722627737226	0.09124087591240881	0.46715328467153283	0.28832116788321166	0.2445255474452555	0.4306569343065693	0.20072992700729927	0.3686131386861313	0.3795620437956204	0.3759124087591241	0.2445255474452555	0.2773722627737226	0.3248175182481752	0.3978102189781022	0.3175182481751825	0.43795620437956206	0.24452554744525545	0.15693430656934307	0.6824817518248175	0.16058394160583944	0.48905109489051096	0.22627737226277372	0.28467153284671537	0.38686131386861317	0.38686131386861317	0.2262773722627736"
"sp|P36062|AVT3_YEAST	0.23699421965317918	0.430635838150289	0.3323699421965319	0.39739884393063585	0.27601156069364163	0.3265895953757225	0.523121387283237	0.16184971098265896	0.315028901734104	0.42196531791907516	0.21242774566473988	0.3656069364161849	0.5303468208092486	0.32514450867052025	0.1445086705202312	0.34826589595375723	0.3309248554913295	0.3208092485549133	0.2904624277456647	0.2398843930635838	0.46965317919075156	0.41184971098265893	0.3670520231213873	0.22109826589595383	0.36560693641618497	0.3713872832369942	0.26300578034682087	0.3468208092485549	0.4320809248554913	0.22109826589595372	0.08092485549132948	0.8482658959537572	0.07080924855491333	0.3800578034682081	0.29624277456647397	0.323699421965318	0.4667630057803468	0.23699421965317918	0.296242774566474"
"sp|P38624|PSB1_YEAST	0.28837209302325584	0.4186046511627907	0.29302325581395344	0.4325581395348837	0.3116279069767442	0.25581395348837216	0.5581395348837209	0.19534883720930232	0.24651162790697675	0.4232558139534884	0.22790697674418606	0.34883720930232565	0.5534883720930233	0.3116279069767442	0.13488372093023254	0.3813953488372093	0.33488372093023255	0.2837209302325582	0.32558139534883723	0.22790697674418606	0.44651162790697674	0.42790697674418604	0.3395348837209302	0.2325581395348837	0.3488372093023256	0.34418604651162793	0.30697674418604654	0.39069767441860465	0.3767441860465116	0.2325581395348838	0.10232558139534884	0.7767441860465116	0.1209302325581395	0.3674418604651163	0.34418604651162793	0.2883720930232558	0.44651162790697674	0.28837209302325584	0.2651162790697674"
"sp|P42839|VNX1_YEAST	0.24559471365638766	0.3975770925110132	0.35682819383259917	0.3766519823788546	0.2775330396475771	0.34581497797356836	0.4966960352422907	0.1762114537444934	0.3270925110132159	0.41519823788546256	0.1883259911894273	0.3964757709251101	0.4944933920704846	0.33259911894273125	0.17290748898678415	0.3722466960352423	0.289647577092511	0.3381057268722467	0.2918502202643172	0.2026431718061674	0.5055066079295154	0.3711453744493392	0.3777533039647577	0.25110132158590315	0.3964757709251101	0.31718061674008813	0.28634361233480177	0.30726872246696035	0.44162995594713655	0.2511013215859031	0.07158590308370044	0.8502202643171806	0.07819383259911894	0.394273127753304	0.32709251101321585	0.2786343612334801	0.44823788546255505	0.24559471365638766	0.3061674008810573"
"sp|P23585|HXT2_YEAST	0.2144177449168207	0.3900184842883549	0.39556377079482435	0.37707948243992606	0.2920517560073937	0.33086876155268025	0.49907578558225507	0.18853974121996303	0.3123844731977819	0.35489833641404805	0.20517560073937152	0.43992606284658037	0.4898336414048059	0.3031423290203327	0.20702402957486138	0.29390018484288355	0.3290203327171904	0.3770794824399261	0.26062846580406657	0.22920517560073936	0.5101663585951941	0.38817005545286504	0.34750462107208874	0.26432532347504617	0.4399260628465804	0.3419593345656192	0.21811460258780035	0.3364140480591497	0.39926062846580407	0.26432532347504617	0.08133086876155268	0.8484288354898336	0.07024029574861368	0.3290203327171904	0.39926062846580407	0.2717190388170056	0.5231053604436229	0.2144177449168207	0.2624768946395564"
"sp|P25043|PSB2_YEAST	0.28735632183908044	0.42528735632183906	0.2873563218390805	0.42911877394636017	0.32567049808429116	0.24521072796934862	0.5708812260536399	0.19540229885057472	0.2337164750957854	0.4329501915708812	0.24521072796934865	0.32183908045977017	0.5440613026819924	0.3371647509578544	0.1187739463601532	0.3831417624521073	0.34099616858237547	0.27586206896551724	0.31800766283524906	0.2260536398467433	0.4559386973180076	0.421455938697318	0.3716475095785441	0.2068965517241379	0.3218390804597701	0.3563218390804598	0.32183908045977005	0.3793103448275862	0.41379310344827586	0.20689655172413796	0.08812260536398467	0.8084291187739464	0.10344827586206895	0.41762452107279696	0.2950191570881226	0.2873563218390805	0.4521072796934866	0.28735632183908044	0.26053639846743293"
"sp|Q06106|MRD1_YEAST	0.44532130777903045	0.2965050732807215	0.25817361894024804	0.44306651634723787	0.3337091319052988	0.2232243517474634	0.5760992108229989	0.2040586245772266	0.21984216459977454	0.5287485907553551	0.19729425028184894	0.273957158962796	0.6403607666290868	0.2615558060879369	0.09808342728297631	0.5073280721533259	0.237880496054115	0.25479143179255914	0.455467869222097	0.18489289740698986	0.3596392333709131	0.3370913190529876	0.38895152198421645	0.27395715896279593	0.27395715896279593	0.2638105975197294	0.46223224351747466	0.30665163472378804	0.41939120631341603	0.273957158962796	0.16798196166854565	0.6550169109357384	0.17700112739571594	0.5005636978579482	0.21984216459977451	0.2795941375422773	0.35851183765501693	0.44532130777903045	0.19616685456595262"
"sp|P06103|EIF3B_YEAST	0.36041939711664484	0.3237221494102228	0.31585845347313235	0.4036697247706422	0.3119266055045872	0.2844036697247706	0.5294888597640891	0.20838794233289645	0.2621231979030144	0.4927916120576671	0.16120576671035386	0.34600262123197906	0.580602883355177	0.27522935779816515	0.1441677588466579	0.4600262123197903	0.24639580602883354	0.2935779816513762	0.3748361730013106	0.20576671035386632	0.41939711664482315	0.34600262123197906	0.36959370904325034	0.28440366972477055	0.34600262123197906	0.27391874180865006	0.38007863695937083	0.28833551769331583	0.4272608125819135	0.2844036697247707	0.127129750982962	0.727391874180865	0.14547837483617299	0.40235910878112713	0.3132372214941022	0.28440366972477066	0.3840104849279161	0.36041939711664484	0.25557011795543905"
"sp|Q02486|ABF2_YEAST	0.4262295081967213	0.33879781420765026	0.2349726775956284	0.37158469945355194	0.3005464480874317	0.3278688524590164	0.4972677595628415	0.18579234972677597	0.31693989071038253	0.5519125683060109	0.15300546448087432	0.2950819672131148	0.6229508196721312	0.2677595628415301	0.10928961748633875	0.5628415300546448	0.21311475409836064	0.2240437158469946	0.46994535519125685	0.15300546448087432	0.37704918032786877	0.30601092896174864	0.366120218579235	0.32786885245901637	0.29508196721311475	0.26229508196721313	0.4426229508196721	0.2459016393442623	0.4262295081967213	0.32786885245901637	0.1912568306010929	0.6885245901639344	0.1202185792349727	0.5300546448087432	0.21311475409836064	0.2568306010928961	0.3114754098360656	0.4262295081967213	0.26229508196721313"
"sp|P36160|RPF2_YEAST	0.4069767441860465	0.29069767441860467	0.30232558139534876	0.3953488372093023	0.34011627906976744	0.2645348837209302	0.48546511627906974	0.25	0.26453488372093026	0.502906976744186	0.17151162790697674	0.32558139534883723	0.6133720930232558	0.2703488372093023	0.1162790697674419	0.4941860465116279	0.20348837209302326	0.3023255813953488	0.4273255813953488	0.18604651162790697	0.3866279069767442	0.3372093023255814	0.3372093023255814	0.3255813953488373	0.32558139534883723	0.24709302325581395	0.4273255813953488	0.2877906976744186	0.3866279069767442	0.3255813953488371	0.1744186046511628	0.6715116279069767	0.15406976744186052	0.48255813953488375	0.23837209302325582	0.2790697674418605	0.35755813953488375	0.4069767441860465	0.2354651162790698"
"sp|P15380|PUT4_YEAST	0.215311004784689	0.405103668261563	0.37958532695374797	0.3684210526315789	0.2934609250398724	0.3381180223285486	0.5135566188197768	0.17703349282296652	0.3094098883572567	0.3572567783094099	0.22807017543859648	0.4146730462519937	0.4880382775119617	0.31259968102073366	0.19936204146730463	0.31100478468899523	0.33811802232854865	0.3508771929824562	0.2551834130781499	0.23285486443381181	0.5119617224880384	0.4178628389154705	0.34768740031897927	0.23444976076555024	0.41467304625199364	0.3508771929824561	0.23444976076555024	0.3508771929824561	0.41467304625199364	0.23444976076555024	0.07814992025518341	0.8452950558213717	0.07655502392344493	0.3349282296650718	0.3700159489633174	0.29505582137161085	0.5342902711323764	0.215311004784689	0.2503987240829346"
"sp|P19807|HNM1_YEAST	0.19182948490230906	0.4067495559502664	0.4014209591474246	0.3552397868561279	0.29307282415630553	0.3516873889875666	0.4849023090586146	0.19005328596802842	0.32504440497335696	0.3605683836589698	0.20426287744227353	0.4351687388987566	0.458259325044405	0.33037300177619894	0.21136767317939614	0.2895204262877442	0.33570159857904086	0.3747779751332149	0.2522202486678508	0.20603907637655416	0.541740674955595	0.4067495559502664	0.3410301953818828	0.2522202486678508	0.4351687388987567	0.3481349911190053	0.21669626998223807	0.3392539964476021	0.40852575488454707	0.2522202486678508	0.06394316163410302	0.8650088809946714	0.07104795737122549	0.34991119005328597	0.3623445825932504	0.2877442273534636	0.5328596802841918	0.19182948490230906	0.2753108348134991"
"sp|P32629|ANP1_YEAST	0.392	0.312	0.296	0.448	0.254	0.29800000000000004	0.56	0.168	0.2719999999999999	0.498	0.174	0.328	0.608	0.262	0.13	0.506	0.224	0.27	0.396	0.212	0.392	0.336	0.392	0.2719999999999999	0.328	0.252	0.41999999999999993	0.28	0.448	0.27199999999999996	0.106	0.746	0.14800000000000002	0.422	0.254	0.32400000000000007	0.366	0.392	0.242"
"sp|P32332|OAC1_YEAST	0.26851851851851855	0.38580246913580246	0.34567901234567894	0.38580246913580246	0.31790123456790126	0.29629629629629634	0.5030864197530864	0.20679012345679013	0.2901234567901234	0.3950617283950617	0.22530864197530864	0.37962962962962965	0.5246913580246914	0.32407407407407407	0.15123456790123457	0.35185185185185186	0.30864197530864196	0.3395061728395062	0.29012345679012347	0.2345679012345679	0.4753086419753087	0.3734567901234568	0.3950617283950617	0.2314814814814815	0.37962962962962965	0.33641975308641975	0.2839506172839506	0.33024691358024694	0.4382716049382716	0.23148148148148145	0.10493827160493827	0.8302469135802469	0.06481481481481477	0.404320987654321	0.32098765432098764	0.27469135802469136	0.49691358024691357	0.26851851851851855	0.2345679012345679"
"sp|P25046|MED19_YEAST	0.39545454545454545	0.39090909090909093	0.21363636363636357	0.509090909090909	0.2409090909090909	0.25000000000000006	0.6272727272727273	0.1318181818181818	0.24090909090909088	0.5590909090909091	0.18636363636363637	0.2545454545454545	0.6818181818181818	0.22727272727272727	0.09090909090909097	0.509090909090909	0.2863636363636364	0.20454545454545459	0.43636363636363634	0.24545454545454545	0.31818181818181823	0.42272727272727273	0.33636363636363636	0.2409090909090909	0.2545454545454545	0.33636363636363636	0.4090909090909091	0.35909090909090907	0.4	0.24090909090909085	0.11363636363636363	0.7636363636363637	0.12272727272727268	0.4	0.21818181818181817	0.38181818181818183	0.3	0.39545454545454545	0.3045454545454545"
"sp|P25582|SPB1_YEAST	0.4577883472057075	0.27824019024970276	0.26397146254458975	0.41973840665873957	0.3555291319857313	0.2247324613555292	0.5469678953626635	0.23781212841854935	0.2152199762187871	0.5315101070154578	0.18430439952437574	0.2841854934601665	0.6373365041617123	0.25326991676575505	0.10939357907253267	0.5231866825208086	0.22235434007134364	0.2544589774078478	0.46135552913198574	0.1759809750297265	0.3626634958382877	0.33650416171224734	0.3697978596908442	0.2936979785969085	0.28418549346016647	0.24256837098692033	0.4732461355529133	0.29964328180737215	0.40665873959571935	0.29369797859690844	0.187871581450654	0.6278240190249703	0.18430439952437572	0.5005945303210464	0.2259215219976219	0.2734839476813317	0.34839476813317477	0.4577883472057075	0.1938168846611178"
"sp|P40074|AVT6_YEAST	0.17410714285714285	0.38839285714285715	0.43750000000000006	0.3013392857142857	0.3125	0.3861607142857143	0.43526785714285715	0.18526785714285715	0.37946428571428564	0.3236607142857143	0.20535714285714285	0.47098214285714285	0.41517857142857145	0.39285714285714285	0.19196428571428575	0.2767857142857143	0.2924107142857143	0.4308035714285714	0.22991071428571427	0.18526785714285715	0.5848214285714286	0.37276785714285715	0.41964285714285715	0.20758928571428564	0.47098214285714285	0.3325892857142857	0.1964285714285715	0.30357142857142855	0.4888392857142857	0.2075892857142857	0.06696428571428571	0.8861607142857143	0.046875	0.40401785714285715	0.35267857142857145	0.24330357142857134	0.5535714285714286	0.17410714285714285	0.27232142857142855"
"sp|P32901|PTR2_YEAST	0.24792013311148087	0.3793677204658902	0.37271214642262895	0.3560732113144759	0.27121464226289516	0.37271214642262895	0.47420965058236275	0.17470881863560733	0.3510815307820299	0.40931780366056575	0.16971713810316139	0.42096505823627284	0.4908485856905158	0.2928452579034942	0.21630615640599	0.36605657237936773	0.28286189683860236	0.3510815307820299	0.2795341098169717	0.2113144758735441	0.5091514143094842	0.3810316139767055	0.3427620632279534	0.27620632279534113	0.4209650582362729	0.3178036605657238	0.26123128119800326	0.30449251247920134	0.4193011647254576	0.27620632279534113	0.07820299500831947	0.8219633943427621	0.09983361064891838	0.3527454242928453	0.37271214642262895	0.27454242928452577	0.47753743760399336	0.24792013311148087	0.27454242928452577"
"sp|P33334|PRP8_YEAST	0.3472855366763365	0.339411520928305	0.31330294239535844	0.3833402403646913	0.28512225445503525	0.3315375051802735	0.5113966017405719	0.17778698715292168	0.31081641110650643	0.47368421052631576	0.1732283464566929	0.35308744301699135	0.5690012432656444	0.29341069208454207	0.13758806464981355	0.4699544135930377	0.2374637380853709	0.2925818483215914	0.3530874430169913	0.21591380024865314	0.4309987567343556	0.33485288023207627	0.38416908412764195	0.2809780356402818	0.3530874430169913	0.2755905511811024	0.3713220058019064	0.2718607542478243	0.4471612101118939	0.2809780356402818	0.12681309573145463	0.7434728553667633	0.12971404890178206	0.43762950683796104	0.2880232076253626	0.2743472855366764	0.3845835060091173	0.3472855366763365	0.2681309573145462"
"sp|P53769|CWC24_YEAST	0.4555984555984556	0.28957528957528955	0.25482625482625487	0.44787644787644787	0.3552123552123552	0.1969111969111969	0.5328185328185329	0.277992277992278	0.18918918918918914	0.5752895752895753	0.14671814671814673	0.277992277992278	0.667953667953668	0.2277992277992278	0.10424710424710426	0.5173745173745173	0.23552123552123552	0.24710424710424714	0.47876447876447875	0.1891891891891892	0.3320463320463321	0.37065637065637064	0.3166023166023166	0.31274131274131284	0.277992277992278	0.2471042471042471	0.4749034749034749	0.3127413127413127	0.3745173745173745	0.3127413127413127	0.20077220077220076	0.6447876447876448	0.15444015444015435	0.4749034749034749	0.22393822393822393	0.3011583011583012	0.3166023166023166	0.4555984555984556	0.2277992277992278"
"sp|P11709|BIK1_YEAST	0.45	0.30454545454545456	0.24545454545454548	0.4772727272727273	0.2863636363636364	0.23636363636363633	0.5909090909090909	0.17954545454545454	0.22954545454545452	0.5590909090909091	0.17727272727272728	0.26363636363636367	0.6522727272727272	0.25227272727272726	0.09545454545454551	0.5454545454545454	0.2159090909090909	0.23863636363636367	0.4659090909090909	0.18636363636363637	0.3477272727272728	0.325	0.42045454545454547	0.2545454545454546	0.2636363636363636	0.25227272727272726	0.48409090909090907	0.2727272727272727	0.4727272727272727	0.2545454545454546	0.1318181818181818	0.7045454545454546	0.16363636363636358	0.5318181818181819	0.2	0.26818181818181813	0.30454545454545456	0.45	0.24545454545454543"
"sp|P47176|BCA2_YEAST	0.2978723404255319	0.4015957446808511	0.300531914893617	0.4095744680851064	0.28191489361702127	0.3085106382978724	0.5398936170212766	0.17287234042553193	0.2872340425531915	0.4574468085106383	0.2074468085106383	0.33510638297872347	0.5824468085106383	0.2845744680851064	0.13297872340425526	0.40691489361702127	0.31382978723404253	0.2792553191489362	0.300531914893617	0.28191489361702127	0.41755319148936176	0.4095744680851064	0.35638297872340424	0.23404255319148942	0.3351063829787234	0.35638297872340424	0.30851063829787234	0.32978723404255317	0.43617021276595747	0.23404255319148937	0.10904255319148937	0.7819148936170213	0.10904255319148937	0.4122340425531915	0.3058510638297872	0.28191489361702127	0.43882978723404253	0.2978723404255319	0.26329787234042556"
"sp|P11655|SEC12_YEAST	0.3057324840764331	0.386411889596603	0.30785562632696395	0.4437367303609342	0.2929936305732484	0.2632696390658174	0.5329087048832272	0.2059447983014862	0.2611464968152866	0.49256900212314225	0.16985138004246284	0.33757961783439494	0.5732484076433121	0.28662420382165604	0.14012738853503187	0.38004246284501064	0.31422505307855625	0.3057324840764331	0.33970276008492567	0.23354564755838642	0.42675159235668797	0.40976645435244163	0.3630573248407643	0.22717622080679406	0.3375796178343949	0.3333333333333333	0.32908704883227186	0.3821656050955414	0.39065817409766457	0.227176220806794	0.10828025477707007	0.7749469214437368	0.11677282377919318	0.35456475583864117	0.3333333333333333	0.3121019108280256	0.4182590233545648	0.3057324840764331	0.2760084925690021"
"sp|P32623|CRH2_YEAST	0.24197002141327623	0.5139186295503212	0.24411134903640253	0.5331905781584583	0.2505353319057816	0.21627408993576014	0.6359743040685225	0.16916488222698073	0.19486081370449676	0.5417558886509636	0.16059957173447537	0.29764453961456105	0.6209850107066381	0.2676659528907923	0.11134903640256955	0.3361884368308351	0.4411134903640257	0.2226980728051392	0.3683083511777302	0.25267665952890794	0.37901498929336186	0.5353319057815846	0.28051391862955033	0.18415417558886504	0.29764453961456105	0.4475374732334047	0.25481798715203424	0.4817987152034261	0.3340471092077088	0.1841541755888651	0.059957173447537475	0.8372591006423983	0.10278372591006424	0.26552462526766596	0.3361884368308351	0.39828693790149894	0.36616702355460384	0.24197002141327623	0.39186295503211993"
"sp|P31755|OCH1_YEAST	0.3416666666666667	0.35208333333333336	0.30624999999999997	0.41458333333333336	0.2520833333333333	0.33333333333333337	0.5145833333333333	0.175	0.31041666666666673	0.5208333333333334	0.13541666666666666	0.34375	0.59375	0.2625	0.14375	0.46458333333333335	0.2520833333333333	0.2833333333333333	0.38333333333333336	0.21041666666666667	0.40625	0.3729166666666667	0.35625	0.2708333333333333	0.34375	0.2916666666666667	0.3645833333333333	0.30833333333333335	0.42083333333333334	0.2708333333333333	0.11666666666666667	0.7666666666666667	0.11666666666666659	0.3770833333333333	0.275	0.34791666666666665	0.35625	0.3416666666666667	0.30208333333333337"
"sp|P25336|MSH3_YEAST	0.3555992141453831	0.31335952848722987	0.33104125736738704	0.4017681728880157	0.3005893909626719	0.2976424361493124	0.49705304518664045	0.21021611001964635	0.29273084479371325	0.47838899803536344	0.1581532416502947	0.3634577603143418	0.56286836935167	0.30157170923379173	0.13555992141453832	0.4489194499017682	0.224950884086444	0.32612966601178783	0.38212180746561886	0.1807465618860511	0.43713163064833005	0.325147347740668	0.41159135559921417	0.2632612966601178	0.36345776031434185	0.25147347740667975	0.3850687622789784	0.2829076620825147	0.4538310412573674	0.2632612966601179	0.12966601178781925	0.7357563850687623	0.1345776031434185	0.44106090373280943	0.28388998035363455	0.27504911591355596	0.3899803536345776	0.3555992141453831	0.2544204322200393"
